"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.740852099";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 21/12, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592403413";"1060011563";"0101000000D86F02E0D3CB42406130D83DD4DE4B40";"";
"55.760958624";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 6/9/20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623713327";"1060011564";"0101000000ADC59AD6D5CF424036D8991767E14B40";"";
"55.741035035";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 21/12, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592683555";"1060011565";"01010000000FCD020EDDCB4240F3416C3CDADE4B40";"";
"55.743521694";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 12/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597962569";"1060011566";"0101000000280B97098ACC42405BCC07B82BDF4B40";"";
"55.761771527";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 6/9/20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624083135";"1060011567";"0101000000B367C7F4E1CF424097BEB9BA81E14B40";"";
"55.7410442";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 21/12, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.592699154";"1060011568";"01010000000066DD90DDCB4240FBF14D89DADE4B40";"";
"55.743464164";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 12/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597646026";"1060011569";"01010000008F203CAA7FCC424062106FD529DF4B40";"";
"55.744199025";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 12/2, строение 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.598256891";"1060011570";"0101000000CFB98AAE93CC4240880BE5E941DF4B40";"";
"55.766741418";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626538138";"1060011571";"01010000001034D66632D042403B66319524E24B40";"";
"55.741822125";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 24/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593929597";"1060011572";"0101000000E89E91E205CC424080290307F4DE4B40";"";
"55.744137237";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 12/2, строение 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59835469";"1060011573";"0101000000A77AF0E296CC42404D5394E33FDF4B40";"";
"55.741813142";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 24/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59392992";"1060011575";"0101000000094247E505CC42400651A8BBF3DE4B40";"";
"55.766741774";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626570005";"1060011576";"01010000009510287233D042404DE72D9824E24B40";"";
"55.741803977";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 24/1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59391432";"1060011577";"010100000057836A6205CC4240FDA0C66EF3DE4B40";"";
"55.742252628";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.595427448";"1060011578";"01010000007F2674F736CC4240A650552202DF4B40";"";
"55.766713319";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628850385";"1060011579";"010100000075D35E2B7ED042409D417BA923E24B40";"";
